ye,ma,co,zcode,brd,type,brand,model,org,loc,cla,home,frm,qu,cy,hp,we,pl,do,le,wi,he,li1,li2,li3,li,sp,ac,pr,princ,eurpr,exppr,avexr,avdexr,avcpr,avppr,avdcpr,avdppr,xexr,tax,pop,ngdp,rgdp,engdp,ergdp,engdpc,ergdpc
72,"Italy",214,319,"Renault","renault 12","renault","12","France","France","subcompact",0,"Renault",4210,1289,44,880,5,4,434,163.5,143.5,8.25,8.25,8.25,8.25,140,17,1290000,.87945,2041.841,232257.1,5.55419,631.7828,24.1737,,11.81667,,113.7489,.18,5.44e+07,7.98e+13,7.74e+14,1.26e+11,1.23e+12,2321.725,22528.34
73,"Italy",214,319,"Renault","renault 12","renault","12","France","France","subcompact",0,"Renault",2638,1289,44,900,5,4,434,162,145.5,8.25,8.25,8.25,8.25,145,17,1517000,.859348,2150.908,285721.9,5.309358,705.2834,25.95787,,13.09167,,132.8378,.18,5.48e+07,9.67e+13,8.25e+14,1.37e+11,1.17e+12,2502.954,21347.72
74,"Italy",214,319,"Renault","renault 12","renault","12","France","France","subcompact",0,"Renault",3031,1289,44,900,5,4,434,162,145.5,8.25,8.25,8.25,8.25,145,17,1725000,.7778728,2217.881,303210.9,5.689109,777.7693,29.50094,,15.59167,,136.712,.18,5.51e+07,1.22e+14,8.64e+14,1.57e+11,1.11e+12,2851.213,20155.64
75,"Italy",214,319,"Renault","renault 12","renault","12","France","France","subcompact",0,"Renault",2300,1289,37,900,5,4,435,162,143.5,7,7,7,7,145,17,2498000,.9982486,3153.739,480716.5,5.19641,792.0758,32.9484,,18.225,,152.4275,.18,5.54e+07,1.39e+14,8.45e+14,1.75e+11,1.07e+12,3159.272,19261.93
76,"Italy",214,319,"Renault","renault 12","renault","12","France","France","subcompact",0,"Renault",3509,1289,40.5,900,5,4,435,162,143.5,7,7,7,7,145,17,3280000,1.044759,3324.749,588168,5.576638,986.5405,36.11985,,21.29167,,176.906,.18,5.57e+07,1.75e+14,9.00e+14,1.77e+11,9.12e+11,3182.312,16381.3
77,"Italy",214,319,"Renault","renault 12","renault","12","France","France","subcompact",0,"Renault",1735,1289,40,900,5,4,435,162,143.5,7,10,10,9,140,17,3759000,.9806057,3627.242,656144.1,5.728925,1036.324,39.54926,,25.19167,,180.8934,.18,5.59e+07,2.14e+14,9.26e+14,2.07e+11,8.94e+11,3698.982,15979.03
78,"Italy",214,319,"Renault","renault 12","renault","12","France","France","subcompact",0,"Renault",816,1289,40,900,5,4,435,162,143.5,7,10,10,9,140,17,4273000,.9459939,4022.165,768584.4,5.559572,1062.363,43.20779,,28.23333,,191.0872,.18,5.61e+07,2.54e+14,9.61e+14,2.39e+11,9.04e+11,4251.788,16110.88
79,"Italy",214,319,"Renault","renault 12","renault","12","France","France","subcompact",0,"Renault",319,1289,40,900,5,4,435,162,143.5,6.6,9.3,9.8,8.566667,140,17,5588000,1.015213,5232.293,1027162,5.440232,1067.983,47.80801,,32.425,,196.312,.18,5.63e+07,3.10e+14,1.02e+15,2.90e+11,9.51e+11,5153.887,16887.1
93,"Italy",215,222,"Renault","renault safrane","renault","safrane","France","France","standard",0,"Renault",2155,1995,97,1400,5,5,473.5,182,144.5,7,8.7,12,9.233334,203,11.2,3.92e+07,1.443273,17460.28,4936167,7.945437,2246.241,107.884,94.35371,116.7167,109.2585,282.7083,.19,5.71e+07,1.55e+15,1.32e+15,6.90e+11,5.87e+11,12097.7,10282.41
94,"Italy",215,222,"Renault","renault safrane","renault","safrane","France","France","standard",0,"Renault",744,1995,97,1400,5,5,473.5,182,144.5,7,8.7,12,9.233334,203,11.2,4.23e+07,1.476543,18318.79,5363761,7.886257,2309.105,109.6758,95.38136,121.4417,113.3123,292.8011,.19,5.72e+07,1.64e+15,1.35e+15,7.10e+11,5.83e+11,12406.54,10192.75
95,"Italy",215,222,"Renault","renault safrane","renault","safrane","France","France","standard",0,"Renault",521,1995,97,1400,5,5,473.5,182,144.5,7,8.7,12,9.233334,203,11.2,5.06e+07,1.635983,20189.68,6776786,7.466667,2506.231,111.626,101.2158,127.7667,122.2245,335.6559,.19,5.73e+07,1.77e+15,1.39e+15,7.07e+11,5.53e+11,12341,9650.377
97,"Italy",215,222,"Renault","renault safrane","renault","safrane","France","France","standard",0,"Renault",309,1948,100,1450,5,5,477,182,144,12.7,7.1,7.1,8.966666,207,10.5,5.58e+07,1.643909,23675.24,6932925,8.041339,2354.781,115.2346,97.90907,135.5465,126.1459,292.8344,.19,5.75e+07,1.95e+15,1.42e+15,8.28e+11,6.01e+11,14401.8,10456.79
93,"Italy",216,226,"Renault","renault twingo","renault","twingo","France","France","subcompact",0,"Renault",18756,1239,40,790,4,3,343.5,163,142.5,5.1,7,7.4,6.5,150,14,1.40e+07,.515192,6232.636,1762018,7.945437,2246.241,107.884,94.35371,116.7167,109.2585,282.7083,.19,5.71e+07,1.55e+15,1.32e+15,6.90e+11,5.87e+11,12097.7,10282.41
94,"Italy",216,226,"Renault","renault twingo","renault","twingo","France","France","subcompact",0,"Renault",37408,1239,40,790,4,3,343.5,163,142.5,5.1,7,7.4,6.5,150,14,1.48e+07,.51487,6387.756,1870342,7.886257,2309.105,109.6758,95.38136,121.4417,113.3123,292.8011,.19,5.72e+07,1.64e+15,1.35e+15,7.10e+11,5.83e+11,12406.54,10192.75
95,"Italy",216,226,"Renault","renault twingo","renault","twingo","France","France","subcompact",0,"Renault",33383,1239,40,790,4,3,343.5,163,142.5,5.1,7,7.4,6.5,150,14,1.55e+07,.4995246,6164.635,2069196,7.466667,2506.231,111.626,101.2158,127.7667,122.2245,335.6559,.19,5.73e+07,1.77e+15,1.39e+15,7.07e+11,5.53e+11,12341,9650.377
96,"Italy",216,226,"Renault","renault twingo","renault","twingo","France","France","subcompact",0,"Renault",24131,1239,40,790,4,3,343.5,163,142.5,5.1,7,7.4,6.5,150,14,1.65e+07,.5040497,7389.08,2210785,7.440797,2226.258,113.8678,98.46433,132.8326,124.5366,299.1962,.19,5.74e+07,1.87e+15,1.40e+15,8.41e+11,6.27e+11,14659.43,10920.54
97,"Italy",216,226,"Renault","renault twingo","renault","twingo","France","France","subcompact",0,"Renault",38660,1149,43,815,4,3,343.5,163,142,7.5,5.1,5.1,5.9,150,13.4,1.70e+07,.4998072,7198.123,2107858,8.041339,2354.781,115.2346,97.90907,135.5465,126.1459,292.8344,.19,5.75e+07,1.95e+15,1.42e+15,8.28e+11,6.01e+11,14401.8,10456.79
98,"Italy",216,226,"Renault","renault twingo","renault","twingo","France","France","subcompact",0,"Renault",26919,1149,43,815,4,3,343,163,142,5.1,7.5,7.5,6.7,150,13.4,1.72e+07,.4862597,7321.947,2148294,8.006353,2349.102,115.9779,97.07524,138.2106,126.2885,293.4048,.2,5.75e+07,2.03e+15,,8.66e+11,,15057.69,
99,"Italy",216,226,"Renault","renault twingo","renault","twingo","France","France","subcompact",0,"Renault",27086,1149,43,820,4,3,343.5,163,142,5.1,7.5,7.5,6.7,150,13.4,1.61e+07,.4348969,6362.487,1878095,8.568258,2529.199,116.6212,95.64893,140.5114,125.1986,295.1824,.2,5.75e+07,2.13e+15,,8.42e+11,,14629.88,
70,"Italy",217,242,"Rover","rover mini","rover","mini","UK","UK","subcompact",0,"Rover",593,848,27,634,4,2,305,141,135,7.5,7.5,7.5,7.5,118,26,1050000,.8387121,1677.31,2515649,.4173874,626.0025,14.70675,15.81097,10.65,,1499.812,.18,5.37e+07,6.72e+13,7.38e+14,1.07e+11,1.18e+12,1999.863,21982.35
71,"Italy",217,242,"Rover","rover mini","rover","mini","UK","UK","subcompact",0,"Rover",1124,998,28,634,4,2,305,141,135,7.5,7.5,7.5,7.5,118,26,1065000,.7880189,1702.392,2574260,.4137112,625.5905,16.09034,17.23621,11.16667,,1512.143,.18,5.40e+07,7.30e+13,7.52e+14,1.17e+11,1.20e+12,2160.344,22268.24
72,"Italy",217,242,"Rover","rover mini","rover","mini","UK","UK","subcompact",0,"Rover",1850,998,28,615,4,2,305,141,135,7.5,7.5,7.5,7.5,116,34,1065000,.7260575,1685.706,2406431,.4425641,631.7828,17.23081,18.12802,11.81667,,1427.551,.18,5.44e+07,7.98e+13,7.74e+14,1.26e+11,1.23e+12,2321.725,22528.34
73,"Italy",217,242,"Rover","rover mini","rover","mini","UK","UK","subcompact",0,"Rover",515,998,40.5,615,4,2,305,141,135,7.5,7.5,7.5,7.5,116,34,1212960,.6871158,1719.819,2458875,.4932987,705.2834,18.81775,19.48658,13.09167,,1429.729,.18,5.48e+07,9.67e+13,8.25e+14,1.37e+11,1.17e+12,2502.954,21347.72
76,"Italy",217,242,"Rover","rover mini","rover","mini","UK","UK","subcompact",0,"Rover",1597,849,24.5,620,4,2,305,141,135,7.5,7.5,7.5,7.5,116,34,2183000,.6953382,2212.783,3333779,.6548125,986.5405,31.57582,34.18069,21.29167,,1506.6,.18,5.57e+07,1.75e+14,9.00e+14,1.77e+11,9.12e+11,3182.312,16381.3
77,"Italy",217,242,"Rover","rover mini","rover","mini","UK","UK","subcompact",0,"Rover",1214,1098,33,620,4,2,305,141,135,7.2,7.2,7.2,7.2,126,22.7,3210000,.8373887,3097.486,4835858,.6637912,1036.324,36.59068,40.64844,25.19167,,1561.221,.18,5.59e+07,2.14e+14,9.26e+14,2.07e+11,8.94e+11,3698.982,15979.03
78,"Italy",217,242,"Rover","rover mini","rover","mini","UK","UK","subcompact",0,"Rover",1337,1098,33,620,4,2,305,141,135,7.2,7.2,7.2,7.2,144,17.5,3642000,.8062976,3428.206,5555027,.6556224,1062.363,39.59696,44.31572,28.23333,,1620.389,.18,5.61e+07,2.54e+14,9.61e+14,2.39e+11,9.04e+11,4251.788,16110.88
80,"Italy",217,242,"RoverTriumph","rover mini","rover","mini","UK","UK","subcompact",0,"Rover",3070,998,29,620,4,2,316.5,141,134.5,5.8,8.5,7.3,7.2,126,22.7,5260000,.7656578,4621.411,9467128,.5556067,1138.181,53.00297,57.4179,39.29167,,2048.536,.18,5.64e+07,3.88e+14,1.05e+15,3.41e+11,9.23e+11,6035.87,16364.35
81,"Italy",217,242,"RoverTriumph","rover mini","rover","mini","UK","UK","subcompact",0,"Rover",5201,998,32,615,4,2,316.5,141,134.5,5.8,8.5,7.3,7.2,125,,5301000,.6455607,3924.569,8889030,.5963531,1350.721,59.29964,63.55226,46.96667,56.90569,2264.969,.18,5.65e+07,4.64e+14,1.06e+15,3.44e+11,7.82e+11,6079.319,13835.11
82,"Italy",217,242,"RoverTriumph","rover mini","rover","mini","UK","UK","subcompact",0,"Rover",2752,998,32,615,4,2,316.5,141,134.5,5.8,8.5,7.3,7.2,128,,5176000,.5378017,3439.768,8056554,.6424583,1504.753,64.39379,68.99483,54.7,64.38174,2342.179,.18,5.66e+07,5.45e+14,1.06e+15,3.62e+11,7.05e+11,6395.978,12447.15
83,"Italy",217,242,"RoverTriumph","rover mini","rover","mini","UK","UK","subcompact",0,"Rover",2538,998,32,615,4,2,305,141,133.5,4.7,6.4,6.2,5.766666,132,,6130000,.5516525,3716.811,8586244,.7139327,1649.263,67.36042,73.46224,62.71667,71.46059,2310.11,.18,5.68e+07,6.32e+14,1.07e+15,3.83e+11,6.51e+11,6737.595,11454.41
84,"Italy",217,242,"RoverTriumph","rover mini","rover","mini","UK","UK","subcompact",0,"Rover",2140,998,32,615,4,2,305,141,135,4.7,6.4,6.2,5.766666,132,18.5,6780000,.5346626,3729.775,8614761,.7870213,1817.804,70.69706,77.86298,69.49167,78.82461,2309.726,.18,5.70e+07,7.23e+14,1.10e+15,3.98e+11,6.06e+11,6975.942,10629.43
85,"Italy",217,242,"RoverTriumph","rover mini","rover","mini","UK","UK","subcompact",0,"Rover",1431,998,32,615,4,2,305,141,135,4.7,6.4,6.2,5.766666,132,18.5,7120000,.5022181,3716.031,9232113,.7712211,1916.022,74.98514,82.66377,75.89166,84.89509,2484.401,.18,5.71e+07,8.10e+14,1.13e+15,4.23e+11,5.91e+11,7399.24,10342.51
86,"Italy",217,242,"RoverTriumph","rover mini","rover","mini","UK","UK","subcompact",0,"Rover",1092,998,32,625,4,2,305,141,135,4.7,6.4,6.2,5.766666,132,18.5,7800000,.4971112,4500.12,9743108,.8005659,1733.287,77.55534,83.78896,80.30833,85.04787,2165.077,.18,5.73e+07,8.98e+14,1.16e+15,5.18e+11,6.72e+11,9052.542,11734.94
87,"Italy",217,242,"RoverTriumph","rover mini","rover","mini","UK","UK","subcompact",0,"Rover",1127,998,32,625,4,2,305,141,135,4.7,6.4,6.2,5.766666,132,18.5,7880000,.4597646,4700.604,1.00e+07,.7845125,1676.38,80.77304,86.67278,84.11667,87.59422,2136.843,.18,5.73e+07,9.83e+14,1.20e+15,5.86e+11,7.16e+11,10223.94,12489.36
88,"Italy",217,242,"RoverTriumph","rover mini","rover","mini","UK","UK","subcompact",0,"Rover",1587,998,30,625,4,2,305,141,135,4.7,6.4,6.2,5.766666,129,17.9,8370000,.4410667,4753.4,1.11e+07,.7535051,1760.845,84.73737,89.83997,88.39166,90.70075,2336.872,.18,5.74e+07,1.09e+15,1.25e+15,6.19e+11,7.08e+11,10777.06,12328.75
89,"Italy",217,242,"RoverTriumph","rover mini","rover","mini","UK","UK","subcompact",0,"Rover",1995,998,32,625,4,2,305,141,135,4.7,6.4,6.2,5.766666,129,17.9,9980000,.4817689,5725.627,1.26e+07,.7938735,1743.041,91.34457,94.14069,93.91667,96.01752,2195.615,.18,5.75e+07,1.19e+15,1.28e+15,6.84e+11,7.36e+11,11884.59,12791.39
90,"Italy",217,242,"RoverTriumph","rover mini","rover","mini","UK","UK","subcompact",0,"Rover",2750,1000,30,625,4,2,305,141,135,5.9,5.9,5.9,5.9,132,17.9,1.07e+07,.4698467,6586.037,1.41e+07,.7582722,1621.613,100,100,99.96667,100,2138.563,.19,5.77e+07,1.31e+15,1.31e+15,8.08e+11,8.08e+11,14017.42,14017.42
91,"Italy",217,242,"RoverTriumph","rover mini","rover","mini","UK","UK","subcompact",0,"Rover",3236,998,32,625,4,2,305,141,135,4.7,6.9,6.1,5.9,129,17,1.11e+07,.4392689,6473.669,1.41e+07,.7829209,1706.914,105.854,105.4092,106.25,103.3408,2180.188,.19,5.68e+07,1.43e+15,1.33e+15,8.36e+11,7.77e+11,14737.37,13684.51
92,"Italy",217,242,"RoverTriumph","rover mini","rover","mini","UK","UK","subcompact",0,"Rover",2659,998,30,625,4,2,305,141,135,4.7,6.9,6.1,5.9,129,17,1.21e+07,.458477,6739.149,1.48e+07,.8195843,1797.705,109.8051,108.6764,111.7417,105.2964,2193.435,.19,5.69e+07,1.50e+15,1.33e+15,8.36e+11,7.42e+11,14698.99,13041.54
93,"Italy",217,242,"RoverTriumph","rover mini","rover","mini","UK","UK","subcompact",0,"Rover",2007,1275,37,625,4,2,305,141,135,5.2,8.4,7.6,7.066667,140,13.4,1.33e+07,.4906467,5935.695,1.43e+07,.931555,2246.241,111.523,112.9688,116.7167,109.2585,2411.281,.19,5.71e+07,1.55e+15,1.32e+15,6.90e+11,5.87e+11,12097.7,10282.41
94,"Italy",217,242,"RoverTriumph","rover mini","rover","mini","UK","UK","subcompact",0,"BMW",2520,1275,46,690,4,2,305,144,135,5.7,8.4,7.7,7.266666,148,13.5,1.51e+07,.5281345,6552.322,1.61e+07,.9391556,2309.105,114.2848,115.8276,121.4417,113.3123,2458.703,.19,5.72e+07,1.64e+15,1.35e+15,7.10e+11,5.83e+11,12406.54,10192.75
95,"Italy",217,242,"RoverTriumph","rover mini","rover","mini","UK","UK","subcompact",0,"BMW",1668,1275,46,685,4,2,305,141,135,5.5,8.2,7.7,7.133333,142,13.8,1.61e+07,.5198936,6416.009,1.66e+07,.9660026,2506.231,118.183,120.6534,127.7667,122.2245,2594.435,.19,5.73e+07,1.77e+15,1.39e+15,7.07e+11,5.53e+11,12341,9650.377
96,"Italy",217,242,"RoverTriumph","rover mini","rover","mini","UK","UK","subcompact",0,"BMW",1348,1275,46,685,4,2,305,141,135,5.5,8.2,7.7,7.133333,142,13.8,1.71e+07,.5251309,7698.118,1.87e+07,.9145593,2226.258,121.077,123.8623,132.8326,124.5366,2434.242,.19,5.74e+07,1.87e+15,1.40e+15,8.41e+11,6.27e+11,14659.43,10920.54
97,"Italy",217,242,"RoverTriumph","rover mini","rover","mini","UK","UK","subcompact",0,"BMW",831,1275,46,695,4,2,305,141,135,5.5,8.5,8.5,7.5,145,12.2,2.05e+07,.604752,8709.517,2.45e+07,.8369777,2354.781,124.8695,125.2459,135.5465,126.1459,2813.433,.19,5.75e+07,1.95e+15,1.42e+15,8.28e+11,6.01e+11,14401.8,10456.79
98,"Italy",217,242,"RoverTriumph","rover mini","rover","mini","UK","UK","subcompact",0,"BMW",632,1275,46,695,4,2,305,144,135,5.5,8.5,8.5,7.5,148,12.7,2.10e+07,.593463,8936.181,2.58e+07,.8127962,2349.102,129.1267,125.8106,138.2106,126.2885,2890.149,.2,5.75e+07,2.03e+15,,8.66e+11,,15057.69,
99,"Italy",217,242,"RoverTriumph","rover mini","rover","mini","UK","UK","subcompact",0,"BMW",618,1275,46,695,4,2,305,144,135,5.5,8.5,8.5,7.5,148,13.5,2.12e+07,.5729439,8382.099,2.51e+07,.8456875,2529.199,131.1241,127.1386,140.5114,125.1986,2990.702,.2,5.75e+07,2.13e+15,,8.42e+11,,14629.88,
81,"Italy",218,241,"RoverTriumph","rover metro","rover","metro","UK","UK","subcompact",0,"Rover",3474,998,33,735,5,3,340.5,155,136,5.3,7.3,7.4,6.666667,140,17.5,5480000,.6673594,4057.091,9189187,.5963531,1350.721,59.29964,63.55226,46.96667,56.90569,2264.969,.18,5.65e+07,4.64e+14,1.06e+15,3.44e+11,7.82e+11,6079.319,13835.11
82,"Italy",218,241,"RoverTriumph","rover metro","rover","metro","UK","UK","subcompact",0,"Rover",17054,998,35,735,5,3,340.5,155,136,5.3,7.3,7.4,6.666667,140,17.5,5724000,.5947406,3803.948,8909527,.6424583,1504.753,64.39379,68.99483,54.7,64.38174,2342.179,.18,5.66e+07,5.45e+14,1.06e+15,3.62e+11,7.05e+11,6395.978,12447.15
83,"Italy",218,241,"RoverTriumph","rover metro","rover","metro","UK","UK","subcompact",0,"Rover",13176,998,35,735,5,3,340.5,155,136,5.3,7.3,7.4,6.666667,140,17.5,6851000,.6165369,4153.976,9596143,.7139327,1649.263,67.36042,73.46224,62.71667,71.46059,2310.11,.18,5.68e+07,6.32e+14,1.07e+15,3.83e+11,6.51e+11,6737.595,11454.41
84,"Italy",218,241,"RoverTriumph","rover metro","rover","metro","UK","UK","subcompact",0,"Rover",9309,998,35,735,5,3,341,155,136,5.3,7.3,6.9,6.5,140,17.5,7604000,.5996423,4183.07,9661746,.7870213,1817.804,70.69706,77.86298,69.49167,78.82461,2309.726,.18,5.70e+07,7.23e+14,1.10e+15,3.98e+11,6.06e+11,6975.942,10629.43
85,"Italy",218,241,"RoverTriumph","rover metro","rover","metro","UK","UK","subcompact",0,"Rover",12908,998,35,735,5,3,340.5,154.5,136,5.3,7.3,6.9,6.5,140,17.5,8230000,.5805133,4295.357,1.07e+07,.7712211,1916.022,74.98514,82.66377,75.89166,84.89509,2484.401,.18,5.71e+07,8.10e+14,1.13e+15,4.23e+11,5.91e+11,7399.24,10342.51
86,"Italy",218,241,"RoverTriumph","rover metro","rover","metro","UK","UK","subcompact",0,"Rover",13581,998,35,750,5,3,340.5,155,137,4.8,6.7,6.5,6,140,18.5,9030000,.5755018,5209.754,1.13e+07,.8005659,1733.287,77.55534,83.78896,80.30833,85.04787,2165.077,.18,5.73e+07,8.98e+14,1.16e+15,5.18e+11,6.72e+11,9052.542,11734.94
87,"Italy",218,241,"RoverTriumph","rover metro","rover","metro","UK","UK","subcompact",0,"Rover",9490,998,35,750,5,3,340.5,155,137,4.8,6.7,6.5,6,140,18.5,9230000,.5385314,5505.911,1.18e+07,.7845125,1676.38,80.77304,86.67278,84.11667,87.59422,2136.843,.18,5.73e+07,9.83e+14,1.20e+15,5.86e+11,7.16e+11,10223.94,12489.36
88,"Italy",218,241,"RoverTriumph","rover metro","rover","metro","UK","UK","subcompact",0,"Rover",7429,998,34.5,750,5,3,340.5,155,137,4.7,7,6.2,5.966667,140,17.9,8471000,.446389,4810.759,1.12e+07,.7535051,1760.845,84.73737,89.83997,88.39166,90.70075,2336.872,.18,5.74e+07,1.09e+15,1.25e+15,6.19e+11,7.08e+11,10777.06,12328.75
89,"Italy",218,241,"RoverTriumph","rover metro","rover","metro","UK","UK","subcompact",0,"Rover",3116,998,35,750,5,3,340.5,155,137,4.7,7,6.2,5.966667,140,17.9,1.07e+07,.5165257,6138.698,1.35e+07,.7938735,1743.041,91.34457,94.14069,93.91667,96.01752,2195.615,.18,5.75e+07,1.19e+15,1.28e+15,6.84e+11,7.36e+11,11884.59,12791.39
90,"Italy",218,241,"RoverTriumph","rover metro","rover","metro","UK","UK","subcompact",0,"Rover",2023,1000,34.5,750,5,3,340.5,155,137,6,6,6,6,140,17.5,1.11e+07,.4861241,6814.205,1.46e+07,.7582722,1621.613,100,100,99.96667,100,2138.563,.19,5.77e+07,1.31e+15,1.31e+15,8.08e+11,8.08e+11,14017.42,14017.42
85,"Italy",219,232,"RoverTriumph","rover montego","rover","montego","UK","UK","intermediate",0,"Rover",2053,1275,51,950,5,4,447,171,142,5.3,7.3,7.8,6.8,154,14,1.30e+07,.9134443,6758.793,1.68e+07,.7712211,1916.022,74.98514,82.66377,75.89166,84.89509,2484.401,.18,5.71e+07,8.10e+14,1.13e+15,4.23e+11,5.91e+11,7399.24,10342.51
86,"Italy",219,232,"RoverTriumph","rover montego","rover","montego","UK","UK","intermediate",0,"Rover",2683,1275,48.5,950,5,4,447,171,142,5.3,7.3,7.8,6.8,154,14,1.40e+07,.8897015,8054.061,1.74e+07,.8005659,1733.287,77.55534,83.78896,80.30833,85.04787,2165.077,.18,5.73e+07,8.98e+14,1.16e+15,5.18e+11,6.72e+11,9052.542,11734.94
87,"Italy",219,232,"RoverTriumph","rover montego","rover","montego","UK","UK","intermediate",0,"Rover",2208,1275,48.5,950,5,4,446.5,171,142,5.3,7.3,7.8,6.8,154,14,1.42e+07,.8255926,8440.806,1.80e+07,.7845125,1676.38,80.77304,86.67278,84.11667,87.59422,2136.843,.18,5.73e+07,9.83e+14,1.20e+15,5.86e+11,7.16e+11,10223.94,12489.36
88,"Italy",219,232,"RoverTriumph","rover montego","rover","montego","UK","UK","intermediate",0,"Rover",2516,1275,48.5,950,5,4,447,171,142,5.3,7.3,7.8,6.8,154,13,1.53e+07,.8077791,8705.48,2.03e+07,.7535051,1760.845,84.73737,89.83997,88.39166,90.70075,2336.872,.18,5.74e+07,1.09e+15,1.25e+15,6.19e+11,7.08e+11,10777.06,12328.75
89,"Italy",219,232,"RoverTriumph","rover montego","rover","montego","UK","UK","intermediate",0,"Rover",1583,1275,49,965,5,4,447,171,142,5.3,7.3,7.8,6.8,154,13,1.70e+07,.8182347,9724.387,2.14e+07,.7938735,1743.041,91.34457,94.14069,93.91667,96.01752,2195.615,.18,5.75e+07,1.19e+15,1.28e+15,6.84e+11,7.36e+11,11884.59,12791.39
90,"Italy",219,232,"RoverTriumph","rover montego","rover","montego","UK","UK","intermediate",0,"Rover",1609,1600,61,1000,5,4,447,171,142,7,7,7,7,165,11.2,2.20e+07,.9656493,13535.91,2.89e+07,.7582722,1621.613,100,100,99.96667,100,2138.563,.19,5.77e+07,1.31e+15,1.31e+15,8.08e+11,8.08e+11,14017.42,14017.42
91,"Italy",219,232,"RoverTriumph","rover montego","rover","montego","UK","UK","intermediate",0,"Rover",443,1598,61,1000,5,4,447,171,142,5.1,6.8,9.1,7,165,11.2,2.30e+07,.9143153,13474.61,2.94e+07,.7829209,1706.914,105.854,105.4092,106.25,103.3408,2180.188,.19,5.68e+07,1.43e+15,1.33e+15,8.36e+11,7.77e+11,14737.37,13684.51
84,"Italy",220,236,"RoverTriumph","rover maestro","rover","maestro","UK","UK","compact",0,"Rover",2944,1275,46,915,5,5,405,168.5,142,4.7,6.8,6.7,6.066667,153,14,1.03e+07,.8099587,5650.225,1.31e+07,.7870213,1817.804,70.69706,77.86298,69.49167,78.82461,2309.726,.18,5.70e+07,7.23e+14,1.10e+15,3.98e+11,6.06e+11,6975.942,10629.43
85,"Italy",220,236,"RoverTriumph","rover maestro","rover","maestro","UK","UK","compact",0,"Rover",1639,1275,46,875,5,5,405,168.5,142,5.8,7.8,7.6,7.066667,156,12.5,1.08e+07,.7582646,5610.582,1.39e+07,.7712211,1916.022,74.98514,82.66377,75.89166,84.89509,2484.401,.18,5.71e+07,8.10e+14,1.13e+15,4.23e+11,5.91e+11,7399.24,10342.51
91,"Italy",221,241,"RoverTriumph","rover 100","rover","100","UK","UK","subcompact",0,"Rover",10586,1119,44,815,5,3,352,156,137.5,4.4,6.3,6.8,5.833333,152,13.7,1.33e+07,.5283152,7785.979,1.70e+07,.7829209,1706.914,105.854,105.4092,106.25,103.3408,2180.188,.19,5.68e+07,1.43e+15,1.33e+15,8.36e+11,7.77e+11,14737.37,13684.51
92,"Italy",221,241,"RoverTriumph","rover 100","rover","100","UK","UK","subcompact",0,"Rover",9084,1119,44,815,5,3,352,156,137.5,4.4,6.3,6.8,5.833333,152,13.7,1.44e+07,.5449499,8010.214,1.76e+07,.8195843,1797.705,109.8051,108.6764,111.7417,105.2964,2193.435,.19,5.69e+07,1.50e+15,1.33e+15,8.36e+11,7.42e+11,14698.99,13041.54
